event_id,is_anomaly,attack_type
EVT-0009535,0,normal
EVT-0009536,0,normal
EVT-0009537,0,normal
EVT-0009538,0,normal
EVT-0009539,0,normal
EVT-0009540,0,normal
EVT-0009541,0,normal
EVT-0009542,0,normal
EVT-0009543,0,normal
EVT-0009544,0,normal
EVT-0009545,0,normal
EVT-0009546,0,normal
EVT-0009547,0,normal
EVT-0009548,0,normal
EVT-0009549,0,normal
EVT-0009550,0,normal
EVT-0009551,0,normal
EVT-0009552,0,normal
EVT-0009553,0,normal
EVT-0009554,0,normal
EVT-0009555,0,normal
EVT-0009556,0,normal
EVT-0009557,0,normal
EVT-0009558,0,normal
EVT-0009559,0,normal
EVT-0009560,0,normal
EVT-0009561,0,normal
EVT-0009562,0,normal
EVT-0009563,0,normal
EVT-0009564,0,normal
EVT-0009565,0,normal
EVT-0009566,0,normal
EVT-0009567,0,normal
EVT-0009568,0,normal
EVT-0009569,0,normal
EVT-0009570,0,normal
EVT-0009571,0,normal
EVT-0009572,0,normal
EVT-0009573,0,normal
EVT-0009574,0,normal
EVT-0009575,0,normal
EVT-0009576,0,normal
EVT-0009577,0,normal
EVT-0009578,0,normal
EVT-0009579,0,normal
EVT-0009580,0,normal
EVT-0009581,0,normal
EVT-0009582,0,normal
EVT-0009583,0,normal
EVT-0009584,0,normal
EVT-0009585,0,normal
EVT-0009586,0,normal
EVT-0009587,0,normal
EVT-0009588,0,normal
EVT-0009589,0,normal
EVT-0009590,0,normal
EVT-0009591,0,normal
EVT-0009592,0,normal
EVT-0009593,0,normal
EVT-0009594,0,normal
EVT-0009595,0,normal
EVT-0009596,0,normal
EVT-0009597,0,normal
EVT-0009598,0,normal
EVT-0009599,0,normal
EVT-0009600,0,normal
EVT-0009601,0,normal
EVT-0009602,0,normal
EVT-0009603,0,normal
EVT-0009604,0,normal
EVT-0009605,0,normal
EVT-0009606,0,normal
EVT-0009607,0,normal
EVT-0009608,0,normal
EVT-0009609,0,normal
EVT-0009610,0,normal
EVT-0009611,0,normal
EVT-0009612,0,normal
EVT-0009613,0,normal
EVT-0009614,0,normal
EVT-0009615,0,normal
EVT-0009616,0,normal
EVT-0009617,0,normal
EVT-0009618,0,normal
EVT-0009619,0,normal
EVT-0009620,1,low_slow_exfiltration
EVT-0009621,0,normal
EVT-0009622,0,normal
EVT-0009623,0,normal
EVT-0009624,0,normal
EVT-0009625,0,normal
EVT-0009626,0,normal
EVT-0009627,0,normal
EVT-0009628,0,normal
EVT-0009629,0,normal
EVT-0009630,0,normal
EVT-0009631,0,normal
EVT-0009632,0,normal
EVT-0009633,0,normal
EVT-0009634,0,normal
EVT-0009635,0,normal
EVT-0009636,0,normal
EVT-0009637,0,normal
EVT-0009638,0,normal
EVT-0009639,0,normal
EVT-0009640,0,normal
EVT-0009641,0,normal
EVT-0009642,0,normal
EVT-0009643,0,normal
EVT-0009644,0,normal
EVT-0009645,0,normal
EVT-0009646,0,normal
EVT-0009647,0,normal
EVT-0009648,0,normal
EVT-0009649,0,normal
EVT-0009650,0,normal
EVT-0009651,0,normal
EVT-0009652,1,device_spoofing
EVT-0009653,0,normal
EVT-0009654,0,normal
EVT-0009655,0,normal
EVT-0009656,0,normal
EVT-0009657,0,normal
EVT-0009658,0,normal
EVT-0009659,0,normal
EVT-0009660,0,normal
EVT-0009661,0,normal
EVT-0009662,0,normal
EVT-0009663,0,normal
EVT-0009664,0,normal
EVT-0009665,0,normal
EVT-0009666,0,normal
EVT-0009667,0,normal
EVT-0009668,0,normal
EVT-0009669,0,normal
EVT-0009670,0,normal
EVT-0009671,0,normal
EVT-0009672,0,normal
EVT-0009673,0,normal
EVT-0009674,0,normal
EVT-0009675,0,normal
EVT-0009676,0,normal
EVT-0009677,0,normal
EVT-0009678,0,normal
EVT-0009679,0,normal
EVT-0009680,0,normal
EVT-0009681,0,normal
EVT-0009682,0,normal
EVT-0009683,0,normal
EVT-0009684,0,normal
EVT-0009685,0,normal
EVT-0009686,0,normal
EVT-0009687,0,normal
EVT-0009688,0,normal
EVT-0009689,0,normal
EVT-0009690,0,normal
EVT-0009691,0,normal
EVT-0009692,0,normal
EVT-0009693,0,normal
EVT-0009694,0,normal
EVT-0009695,0,normal
EVT-0009696,0,normal
EVT-0009697,0,normal
EVT-0009698,0,normal
EVT-0009699,0,normal
EVT-0009700,0,normal
EVT-0009701,0,normal
EVT-0009702,0,normal
EVT-0009703,0,normal
EVT-0009704,0,normal
EVT-0009705,0,normal
EVT-0009706,0,normal
EVT-0009707,0,normal
EVT-0009708,0,normal
EVT-0009709,0,normal
EVT-0009710,0,normal
EVT-0009711,0,normal
EVT-0009712,0,normal
EVT-0009713,0,normal
EVT-0009714,0,normal
EVT-0009715,0,normal
EVT-0009716,0,normal
EVT-0009717,0,normal
EVT-0009718,0,normal
EVT-0009719,0,normal
EVT-0009720,0,normal
EVT-0009721,0,normal
EVT-0009722,0,normal
EVT-0009723,0,normal
EVT-0009724,0,normal
EVT-0009725,0,normal
EVT-0009726,0,normal
EVT-0009727,0,normal
EVT-0009728,0,normal
EVT-0009729,0,normal
EVT-0009730,0,normal
EVT-0009731,0,normal
EVT-0009732,0,normal
EVT-0009733,0,normal
EVT-0009734,0,normal
EVT-0009735,0,normal
EVT-0009736,0,normal
EVT-0009737,0,normal
EVT-0009738,0,normal
EVT-0009739,0,normal
EVT-0009740,0,normal
EVT-0009741,0,normal
EVT-0009742,0,normal
EVT-0009743,0,normal
EVT-0009744,0,normal
EVT-0009745,0,normal
EVT-0009746,0,normal
EVT-0009747,0,normal
EVT-0009748,0,normal
EVT-0009749,0,normal
EVT-0009750,0,normal
EVT-0009751,0,normal
EVT-0009752,0,normal
EVT-0009753,0,normal
EVT-0009754,0,normal
EVT-0009755,0,normal
EVT-0009756,0,normal
EVT-0009757,0,normal
EVT-0009758,0,normal
EVT-0009759,0,normal
EVT-0009760,0,normal
EVT-0009761,0,normal
EVT-0009762,0,normal
EVT-0009763,0,normal
EVT-0009764,0,normal
EVT-0009765,0,normal
EVT-0009766,0,normal
EVT-0009767,0,normal
EVT-0009768,0,normal
EVT-0009769,0,normal
EVT-0009770,0,normal
EVT-0009771,0,normal
EVT-0009772,0,normal
EVT-0009773,0,normal
EVT-0009774,0,normal
EVT-0009775,0,normal
EVT-0009776,0,normal
EVT-0009777,0,normal
EVT-0009778,0,normal
EVT-0009779,0,normal
EVT-0009780,0,normal
EVT-0009781,0,normal
EVT-0009782,0,normal
EVT-0009783,0,normal
EVT-0009784,0,normal
EVT-0009785,0,normal
EVT-0009786,0,normal
EVT-0009787,0,normal
EVT-0009788,0,normal
EVT-0009789,0,normal
EVT-0009790,0,normal
EVT-0009791,0,normal
EVT-0009792,0,normal
EVT-0009793,0,normal
EVT-0009794,0,normal
EVT-0009795,0,normal
EVT-0009796,0,normal
EVT-0009797,0,normal
EVT-0009798,0,normal
EVT-0009799,0,normal
EVT-0009800,0,normal
EVT-0009801,0,normal
EVT-0009802,0,normal
EVT-0009803,0,normal
EVT-0009804,0,normal
EVT-0009805,0,normal
EVT-0009806,0,normal
EVT-0009807,0,normal
EVT-0009808,0,normal
EVT-0009809,0,normal
EVT-0009810,0,normal
EVT-0009811,0,normal
EVT-0009812,0,normal
EVT-0009813,0,normal
EVT-0009814,0,normal
EVT-0009815,0,normal
EVT-0009816,0,normal
EVT-0009817,0,normal
EVT-0009818,0,normal
EVT-0009819,0,normal
EVT-0009820,0,normal
EVT-0009821,0,normal
EVT-0009822,0,normal
EVT-0009823,0,normal
EVT-0009824,0,normal
EVT-0009825,0,normal
EVT-0009826,0,normal
EVT-0009827,0,normal
EVT-0009828,0,normal
EVT-0009829,0,normal
EVT-0009830,0,normal
EVT-0009831,0,normal
EVT-0009832,0,normal
EVT-0009833,0,normal
EVT-0009834,0,normal
EVT-0009835,0,normal
EVT-0009836,0,normal
EVT-0009837,0,normal
EVT-0009838,0,normal
EVT-0009839,0,normal
EVT-0009840,0,normal
EVT-0009841,0,normal
EVT-0009842,0,normal
EVT-0009843,0,normal
EVT-0009844,0,normal
EVT-0009845,0,normal
EVT-0009846,0,normal
EVT-0009847,0,normal
EVT-0009848,0,normal
EVT-0009849,0,normal
EVT-0009850,0,normal
EVT-0009851,0,normal
EVT-0009852,0,normal
EVT-0009853,0,normal
EVT-0009854,1,device_spoofing
EVT-0009855,0,normal
EVT-0009856,0,normal
EVT-0009857,0,normal
EVT-0009858,0,normal
EVT-0009859,0,normal
EVT-0009860,0,normal
EVT-0009861,0,normal
EVT-0009862,0,normal
EVT-0009863,0,normal
EVT-0009864,0,normal
EVT-0009865,0,normal
EVT-0009866,0,normal
EVT-0009867,0,normal
EVT-0009868,0,normal
EVT-0009869,0,normal
EVT-0009870,0,normal
EVT-0009871,0,normal
EVT-0009872,0,normal
EVT-0009873,0,normal
EVT-0009874,0,normal
EVT-0009875,0,normal
EVT-0009876,0,normal
EVT-0009877,1,device_spoofing
EVT-0009878,0,normal
EVT-0009879,0,normal
EVT-0009880,0,normal
EVT-0009881,0,normal
EVT-0009882,0,normal
EVT-0009883,0,normal
EVT-0009884,0,normal
EVT-0009885,0,normal
EVT-0009886,0,normal
EVT-0009887,0,normal
EVT-0009888,0,normal
EVT-0009889,0,normal
EVT-0009890,0,normal
EVT-0009891,0,normal
EVT-0009892,0,normal
EVT-0009893,0,normal
EVT-0009894,0,normal
EVT-0009895,0,normal
EVT-0009896,0,normal
EVT-0009897,0,normal
EVT-0009898,0,normal
EVT-0009899,0,normal
EVT-0009900,0,normal
EVT-0009901,0,normal
EVT-0009902,0,normal
EVT-0009903,0,normal
EVT-0009904,0,normal
EVT-0009905,0,normal
EVT-0009906,0,normal
EVT-0009907,0,normal
EVT-0009908,0,normal
EVT-0009909,0,normal
EVT-0009910,0,normal
EVT-0009911,0,normal
EVT-0009912,0,normal
EVT-0009913,0,normal
EVT-0009914,0,normal
EVT-0009915,0,normal
EVT-0009916,0,normal
EVT-0009917,0,normal
EVT-0009918,0,normal
EVT-0009919,0,normal
EVT-0009920,0,normal
EVT-0009921,0,normal
EVT-0009922,0,normal
EVT-0009923,0,normal
EVT-0009924,0,normal
EVT-0009925,0,normal
EVT-0009926,0,normal
EVT-0009927,0,normal
EVT-0009928,0,normal
EVT-0009929,0,normal
EVT-0009930,0,normal
EVT-0009931,0,normal
EVT-0009932,0,normal
EVT-0009933,0,normal
EVT-0009934,0,normal
EVT-0009935,0,normal
EVT-0009936,0,normal
EVT-0009937,0,normal
EVT-0009938,0,normal
EVT-0009939,0,normal
EVT-0009940,0,normal
EVT-0009941,0,normal
EVT-0009942,0,normal
EVT-0009943,0,normal
EVT-0009944,0,normal
EVT-0009945,0,normal
EVT-0009946,0,normal
EVT-0009947,0,normal
EVT-0009948,0,normal
EVT-0009949,0,normal
EVT-0009950,0,normal
EVT-0009951,0,normal
EVT-0009952,0,normal
EVT-0009953,0,normal
EVT-0009954,0,normal
EVT-0009955,0,normal
EVT-0009956,0,normal
EVT-0009957,0,normal
EVT-0009958,0,normal
EVT-0009959,0,normal
EVT-0009960,0,normal
EVT-0009961,0,normal
EVT-0009962,0,normal
EVT-0009963,0,normal
EVT-0009964,0,normal
EVT-0009965,0,normal
EVT-0009966,0,normal
EVT-0009967,0,normal
EVT-0009968,0,normal
EVT-0009969,0,normal
EVT-0009970,0,normal
EVT-0009971,0,normal
EVT-0009972,0,normal
EVT-0009973,0,normal
EVT-0009974,0,normal
EVT-0009975,0,normal
EVT-0009976,0,normal
EVT-0009977,0,normal
EVT-0009978,0,normal
EVT-0009979,0,normal
EVT-0009980,0,normal
EVT-0009981,0,normal
EVT-0009982,0,normal
EVT-0009983,0,normal
EVT-0009984,0,normal
EVT-0009985,0,normal
EVT-0009986,0,normal
EVT-0009987,0,normal
EVT-0009988,0,normal
EVT-0009989,0,normal
EVT-0009990,0,normal
EVT-0009991,0,normal
EVT-0009992,0,normal
EVT-0009993,0,normal
EVT-0009994,0,normal
EVT-0009995,0,normal
EVT-0009996,0,normal
EVT-0009997,0,normal
EVT-0009998,0,normal
EVT-0009999,0,normal
EVT-0010000,0,normal
EVT-0010001,0,normal
EVT-0010002,0,normal
EVT-0010003,0,normal
EVT-0010004,0,normal
EVT-0010005,0,normal
EVT-0010006,0,normal
EVT-0010007,0,normal
EVT-0010008,0,normal
EVT-0010009,0,normal
EVT-0010010,0,normal
EVT-0010011,0,normal
EVT-0010012,0,normal
EVT-0010013,0,normal
EVT-0010014,0,normal
EVT-0010015,0,normal
EVT-0010016,0,normal
EVT-0010017,0,normal
EVT-0010018,0,normal
EVT-0010019,0,normal
EVT-0010020,0,normal
EVT-0010021,0,normal
EVT-0010022,0,normal
EVT-0010023,0,normal
EVT-0010024,0,normal
EVT-0010025,0,normal
EVT-0010026,1,device_spoofing
EVT-0010027,0,normal
EVT-0010028,0,normal
EVT-0010029,0,normal
EVT-0010030,0,normal
EVT-0010031,0,normal
EVT-0010032,0,normal
EVT-0010033,0,normal
EVT-0010034,0,normal
EVT-0010035,0,normal
EVT-0010036,1,credential_stuffing
EVT-0010037,1,credential_stuffing
EVT-0010038,1,credential_stuffing
EVT-0010039,1,credential_stuffing
EVT-0010040,1,credential_stuffing
EVT-0010041,1,credential_stuffing
EVT-0010042,0,normal
EVT-0010043,1,credential_stuffing
EVT-0010044,1,credential_stuffing
EVT-0010045,1,credential_stuffing
EVT-0010046,0,normal
EVT-0010047,0,normal
EVT-0010048,0,normal
EVT-0010049,0,normal
EVT-0010050,0,normal
EVT-0010051,0,normal
EVT-0010052,0,normal
EVT-0010053,0,normal
EVT-0010054,0,normal
EVT-0010055,0,normal
EVT-0010056,0,normal
EVT-0010057,0,normal
EVT-0010058,0,normal
EVT-0010059,0,normal
EVT-0010060,0,normal
EVT-0010061,0,normal
EVT-0010062,0,normal
EVT-0010063,0,normal
EVT-0010064,0,normal
EVT-0010065,0,normal
EVT-0010066,0,normal
EVT-0010067,0,normal
EVT-0010068,0,normal
EVT-0010069,0,normal
EVT-0010070,0,normal
EVT-0010071,0,normal
EVT-0010072,0,normal
EVT-0010073,0,normal
EVT-0010074,0,normal
EVT-0010075,0,normal
EVT-0010076,0,normal
EVT-0010077,0,normal
EVT-0010078,0,normal
EVT-0010079,0,normal
EVT-0010080,0,normal
EVT-0010081,0,normal
EVT-0010082,0,normal
EVT-0010083,0,normal
EVT-0010084,0,normal
EVT-0010085,0,normal
EVT-0010086,0,normal
EVT-0010087,0,normal
EVT-0010088,0,normal
EVT-0010089,0,normal
EVT-0010090,0,normal
EVT-0010091,0,normal
EVT-0010092,0,normal
EVT-0010093,0,normal
EVT-0010094,0,normal
EVT-0010095,0,normal
EVT-0010096,0,normal
EVT-0010097,0,normal
EVT-0010098,0,normal
EVT-0010099,0,normal
EVT-0010100,0,normal
EVT-0010101,0,normal
EVT-0010102,0,normal
EVT-0010103,0,normal
EVT-0010104,0,normal
EVT-0010105,0,normal
EVT-0010106,0,normal
EVT-0010107,0,normal
EVT-0010108,0,normal
EVT-0010109,0,normal
EVT-0010110,0,normal
EVT-0010111,0,normal
EVT-0010112,0,normal
EVT-0010113,0,normal
EVT-0010114,0,normal
EVT-0010115,0,normal
EVT-0010116,1,device_spoofing
EVT-0010117,0,normal
EVT-0010118,0,normal
EVT-0010119,0,normal
EVT-0010120,0,normal
EVT-0010121,0,normal
EVT-0010122,0,normal
EVT-0010123,0,normal
EVT-0010124,0,normal
EVT-0010125,0,normal
EVT-0010126,0,normal
EVT-0010127,0,normal
EVT-0010128,0,normal
EVT-0010129,0,normal
EVT-0010130,0,normal
EVT-0010131,0,normal
EVT-0010132,0,normal
EVT-0010133,0,normal
EVT-0010134,0,normal
EVT-0010135,1,lateral_movement
EVT-0010136,1,lateral_movement
EVT-0010137,0,normal
EVT-0010138,0,normal
EVT-0010139,0,normal
EVT-0010140,0,normal
EVT-0010141,1,lateral_movement
EVT-0010142,0,normal
EVT-0010143,0,normal
EVT-0010144,0,normal
EVT-0010145,0,normal
EVT-0010146,0,normal
EVT-0010147,0,normal
EVT-0010148,0,normal
EVT-0010149,0,normal
EVT-0010150,0,normal
EVT-0010151,0,normal
EVT-0010152,0,normal
EVT-0010153,0,normal
EVT-0010154,0,normal
EVT-0010155,0,normal
EVT-0010156,0,normal
EVT-0010157,0,normal
EVT-0010158,0,normal
EVT-0010159,0,normal
EVT-0010160,0,normal
EVT-0010161,0,normal
EVT-0010162,0,normal
EVT-0010163,0,normal
EVT-0010164,0,normal
EVT-0010165,0,normal
EVT-0010166,0,normal
EVT-0010167,0,normal
EVT-0010168,0,normal
EVT-0010169,0,normal
EVT-0010170,0,normal
EVT-0010171,0,normal
EVT-0010172,0,normal
EVT-0010173,0,normal
EVT-0010174,0,normal
EVT-0010175,0,normal
EVT-0010176,0,normal
EVT-0010177,0,normal
EVT-0010178,0,normal
EVT-0010179,0,normal
EVT-0010180,0,normal
EVT-0010181,0,normal
EVT-0010182,0,normal
EVT-0010183,0,normal
EVT-0010184,0,normal
EVT-0010185,0,normal
EVT-0010186,0,normal
EVT-0010187,0,normal
EVT-0010188,0,normal
EVT-0010189,0,normal
EVT-0010190,0,normal
EVT-0010191,0,normal
EVT-0010192,0,normal
EVT-0010193,0,normal
EVT-0010194,0,normal
EVT-0010195,0,normal
EVT-0010196,0,normal
EVT-0010197,0,normal
EVT-0010198,0,normal
EVT-0010199,0,normal
EVT-0010200,0,normal
EVT-0010201,0,normal
EVT-0010202,0,normal
EVT-0010203,0,normal
EVT-0010204,0,normal
EVT-0010205,0,normal
EVT-0010206,0,normal
EVT-0010207,0,normal
EVT-0010208,0,normal
EVT-0010209,0,normal
EVT-0010210,0,normal
EVT-0010211,0,normal
EVT-0010212,0,normal
EVT-0010213,0,normal
EVT-0010214,0,normal
EVT-0010215,0,normal
EVT-0010216,0,normal
EVT-0010217,0,normal
EVT-0010218,0,normal
EVT-0010219,0,normal
EVT-0010220,0,normal
EVT-0010221,0,normal
EVT-0010222,0,normal
EVT-0010223,0,normal
EVT-0010224,0,normal
EVT-0010225,0,normal
EVT-0010226,0,normal
EVT-0010227,0,normal
EVT-0010228,0,normal
EVT-0010229,0,normal
EVT-0010230,0,normal
EVT-0010231,0,normal
EVT-0010232,0,normal
EVT-0010233,0,normal
EVT-0010234,0,normal
EVT-0010235,0,normal
EVT-0010236,0,normal
EVT-0010237,0,normal
EVT-0010238,0,normal
EVT-0010239,0,normal
EVT-0010240,0,normal
EVT-0010241,0,normal
EVT-0010242,0,normal
EVT-0010243,0,normal
EVT-0010244,0,normal
EVT-0010245,0,normal
EVT-0010246,0,normal
EVT-0010247,0,normal
EVT-0010248,0,normal
EVT-0010249,0,normal
EVT-0010250,0,normal
EVT-0010251,0,normal
EVT-0010252,0,normal
EVT-0010253,0,normal
EVT-0010254,0,normal
EVT-0010255,0,normal
EVT-0010256,0,normal
EVT-0010257,0,normal
EVT-0010258,0,normal
EVT-0010259,0,normal
EVT-0010260,0,normal
EVT-0010261,0,normal
EVT-0010262,0,normal
EVT-0010263,0,normal
EVT-0010264,0,normal
EVT-0010265,0,normal
EVT-0010266,0,normal
EVT-0010267,0,normal
EVT-0010268,0,normal
EVT-0010269,0,normal
EVT-0010270,0,normal
EVT-0010271,0,normal
EVT-0010272,0,normal
EVT-0010273,0,normal
EVT-0010274,0,normal
EVT-0010275,0,normal
EVT-0010276,0,normal
EVT-0010277,0,normal
EVT-0010278,0,normal
EVT-0010279,0,normal
EVT-0010280,0,normal
EVT-0010281,0,normal
EVT-0010282,0,normal
EVT-0010283,0,normal
EVT-0010284,0,normal
EVT-0010285,1,device_spoofing
EVT-0010286,0,normal
EVT-0010287,0,normal
EVT-0010288,0,normal
EVT-0010289,0,normal
EVT-0010290,0,normal
EVT-0010291,0,normal
EVT-0010292,0,normal
EVT-0010293,0,normal
EVT-0010294,0,normal
EVT-0010295,0,normal
EVT-0010296,0,normal
EVT-0010297,0,normal
EVT-0010298,0,normal
EVT-0010299,0,normal
EVT-0010300,0,normal
EVT-0010301,0,normal
EVT-0010302,0,normal
EVT-0010303,0,normal
EVT-0010304,0,normal
EVT-0010305,0,normal
EVT-0010306,0,normal
EVT-0010307,0,normal
EVT-0010308,0,normal
EVT-0010309,0,normal
EVT-0010310,0,normal
EVT-0010311,0,normal
EVT-0010312,0,normal
EVT-0010313,0,normal
EVT-0010314,0,normal
EVT-0010315,0,normal
EVT-0010316,0,normal
EVT-0010317,0,normal
EVT-0010318,0,normal
EVT-0010319,0,normal
EVT-0010320,0,normal
EVT-0010321,0,normal
EVT-0010322,0,normal
EVT-0010323,0,normal
EVT-0010324,0,normal
EVT-0010325,0,normal
EVT-0010326,0,normal
EVT-0010327,0,normal
EVT-0010328,0,normal
EVT-0010329,0,normal
EVT-0010330,0,normal
EVT-0010331,0,normal
EVT-0010332,0,normal
EVT-0010333,0,normal
EVT-0010334,0,normal
EVT-0010335,0,normal
EVT-0010336,0,normal
EVT-0010337,0,normal
EVT-0010338,0,normal
EVT-0010339,0,normal
EVT-0010340,0,normal
EVT-0010341,0,normal
EVT-0010342,0,normal
EVT-0010343,0,normal
EVT-0010344,0,normal
EVT-0010345,0,normal
EVT-0010346,0,normal
EVT-0010347,0,normal
EVT-0010348,0,normal
EVT-0010349,0,normal
EVT-0010350,0,normal
EVT-0010351,0,normal
EVT-0010352,0,normal
EVT-0010353,0,normal
EVT-0010354,0,normal
EVT-0010355,0,normal
EVT-0010356,0,normal
EVT-0010357,0,normal
EVT-0010358,0,normal
EVT-0010359,0,normal
EVT-0010360,0,normal
EVT-0010361,0,normal
EVT-0010362,0,normal
EVT-0010363,0,normal
EVT-0010364,0,normal
EVT-0010365,0,normal
EVT-0010366,0,normal
EVT-0010367,0,normal
EVT-0010368,0,normal
EVT-0010369,0,normal
EVT-0010370,0,normal
EVT-0010371,0,normal
EVT-0010372,0,normal
EVT-0010373,0,normal
EVT-0010374,0,normal
EVT-0010375,0,normal
EVT-0010376,0,normal
EVT-0010377,0,normal
EVT-0010378,0,normal
EVT-0010379,0,normal
EVT-0010380,0,normal
EVT-0010381,0,normal
EVT-0010382,0,normal
EVT-0010383,0,normal
EVT-0010384,0,normal
EVT-0010385,0,normal
EVT-0010386,0,normal
EVT-0010387,0,normal
EVT-0010388,0,normal
EVT-0010389,0,normal
EVT-0010390,0,normal
EVT-0010391,0,normal
EVT-0010392,0,normal
EVT-0010393,0,normal
EVT-0010394,0,normal
EVT-0010395,0,normal
EVT-0010396,0,normal
EVT-0010397,0,normal
EVT-0010398,0,normal
EVT-0010399,0,normal
EVT-0010400,0,normal
EVT-0010401,0,normal
EVT-0010402,0,normal
EVT-0010403,0,normal
EVT-0010404,0,normal
EVT-0010405,0,normal
EVT-0010406,0,normal
EVT-0010407,0,normal
EVT-0010408,0,normal
EVT-0010409,0,normal
EVT-0010410,0,normal
EVT-0010411,0,normal
EVT-0010412,0,normal
EVT-0010413,0,normal
EVT-0010414,0,normal
EVT-0010415,0,normal
EVT-0010416,0,normal
EVT-0010417,0,normal
EVT-0010418,0,normal
EVT-0010419,1,device_spoofing
EVT-0010420,0,normal
EVT-0010421,0,normal
EVT-0010422,0,normal
EVT-0010423,0,normal
EVT-0010424,0,normal
EVT-0010425,0,normal
EVT-0010426,0,normal
EVT-0010427,0,normal
EVT-0010428,0,normal
EVT-0010429,0,normal
EVT-0010430,0,normal
EVT-0010431,0,normal
EVT-0010432,0,normal
EVT-0010433,0,normal
EVT-0010434,0,normal
EVT-0010435,0,normal
EVT-0010436,0,normal
EVT-0010437,0,normal
EVT-0010438,0,normal
EVT-0010439,0,normal
EVT-0010440,0,normal
EVT-0010441,0,normal
EVT-0010442,0,normal
EVT-0010443,0,normal
EVT-0010444,0,normal
EVT-0010445,0,normal
EVT-0010446,0,normal
EVT-0010447,0,normal
EVT-0010448,0,normal
EVT-0010449,0,normal
EVT-0010450,0,normal
EVT-0010451,0,normal
EVT-0010452,0,normal
EVT-0010453,0,normal
EVT-0010454,0,normal
EVT-0010455,0,normal
EVT-0010456,0,normal
EVT-0010457,0,normal
EVT-0010458,0,normal
EVT-0010459,0,normal
EVT-0010460,0,normal
EVT-0010461,0,normal
EVT-0010462,0,normal
EVT-0010463,0,normal
EVT-0010464,0,normal
EVT-0010465,0,normal
EVT-0010466,0,normal
EVT-0010467,0,normal
EVT-0010468,0,normal
EVT-0010469,0,normal
EVT-0010470,0,normal
EVT-0010471,0,normal
EVT-0010472,0,normal
EVT-0010473,0,normal
EVT-0010474,0,normal
EVT-0010475,0,normal
EVT-0010476,0,normal
EVT-0010477,0,normal
EVT-0010478,0,normal
EVT-0010479,0,normal
EVT-0010480,0,normal
EVT-0010481,0,normal
EVT-0010482,0,normal
EVT-0010483,0,normal
EVT-0010484,0,normal
EVT-0010485,0,normal
EVT-0010486,0,normal
EVT-0010487,0,normal
EVT-0010488,0,normal
EVT-0010489,0,normal
EVT-0010490,0,normal
EVT-0010491,0,normal
EVT-0010492,0,normal
EVT-0010493,1,device_spoofing
EVT-0010494,0,normal
EVT-0010495,0,normal
EVT-0010496,0,normal
EVT-0010497,0,normal
EVT-0010498,0,normal
EVT-0010499,0,normal
EVT-0010500,0,normal
EVT-0010501,0,normal
EVT-0010502,0,normal
EVT-0010503,0,normal
EVT-0010504,0,normal
EVT-0010505,0,normal
EVT-0010506,0,normal
EVT-0010507,0,normal
EVT-0010508,0,normal
EVT-0010509,0,normal
EVT-0010510,0,normal
EVT-0010511,0,normal
EVT-0010512,0,normal
EVT-0010513,0,normal
EVT-0010514,0,normal
EVT-0010515,0,normal
EVT-0010516,0,normal
EVT-0010517,0,normal
EVT-0010518,0,normal
EVT-0010519,0,normal
EVT-0010520,0,normal
EVT-0010521,0,normal
EVT-0010522,0,normal
EVT-0010523,0,normal
EVT-0010524,0,normal
EVT-0010525,0,normal
EVT-0010526,0,normal
EVT-0010527,0,normal
EVT-0010528,0,normal
EVT-0010529,0,normal
EVT-0010530,0,normal
EVT-0010531,0,normal
EVT-0010532,0,normal
EVT-0010533,0,normal
EVT-0010534,0,normal
EVT-0010535,0,normal
EVT-0010536,0,normal
EVT-0010537,0,normal
EVT-0010538,0,normal
EVT-0010539,0,normal
EVT-0010540,0,normal
EVT-0010541,0,normal
EVT-0010542,0,normal
EVT-0010543,0,normal
EVT-0010544,0,normal
EVT-0010545,0,normal
EVT-0010546,0,normal
EVT-0010547,0,normal
EVT-0010548,0,normal
EVT-0010549,0,normal
EVT-0010550,0,normal
EVT-0010551,0,normal
EVT-0010552,0,normal
EVT-0010553,0,normal
EVT-0010554,0,normal
EVT-0010555,0,normal
EVT-0010556,0,normal
EVT-0010557,0,normal
EVT-0010558,0,normal
EVT-0010559,0,normal
EVT-0010560,0,normal
EVT-0010561,0,normal
EVT-0010562,0,normal
EVT-0010563,0,normal
EVT-0010564,0,normal
EVT-0010565,0,normal
EVT-0010566,0,normal
EVT-0010567,0,normal
EVT-0010568,0,normal
EVT-0010569,0,normal
EVT-0010570,0,normal
EVT-0010571,0,normal
EVT-0010572,0,normal
EVT-0010573,0,normal
EVT-0010574,0,normal
EVT-0010575,0,normal
EVT-0010576,0,normal
EVT-0010577,0,normal
EVT-0010578,0,normal
EVT-0010579,0,normal
EVT-0010580,0,normal
EVT-0010581,0,normal
EVT-0010582,0,normal
EVT-0010583,0,normal
EVT-0010584,0,normal
EVT-0010585,0,normal
EVT-0010586,0,normal
EVT-0010587,0,normal
EVT-0010588,0,normal
EVT-0010589,0,normal
EVT-0010590,0,normal
EVT-0010591,0,normal
EVT-0010592,0,normal
EVT-0010593,0,normal
EVT-0010594,0,normal
EVT-0010595,0,normal
EVT-0010596,0,normal
EVT-0010597,0,normal
EVT-0010598,0,normal
EVT-0010599,0,normal
EVT-0010600,0,normal
EVT-0010601,0,normal
EVT-0010602,0,normal
