event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint
EVT-0009332,USER_047,human_user,2026-06-15 10:21:14.628740,10.18.78.45,Delhi,/internal-api,sso,True,27.02,cat|git_pull,DEV_181
EVT-0009333,USER_003,human_user,2026-06-15 10:21:49.645097,10.14.210.60,Mumbai,/wiki,password,True,47.78,grep|grep|ssh|cat|whoami,DEV_801
EVT-0009334,USER_029,human_user,2026-06-15 10:22:13.397636,10.38.190.45,Chennai,/wiki,sso,True,15.84,git_push|ps_aux|wget|cd,DEV_381
EVT-0009335,USER_007,human_user,2026-06-15 10:22:34.402335,10.34.214.90,Mumbai,/sensor-data,mfa_otp,True,17.52,ls|scp|ls,DEV_151
EVT-0009336,USER_019,human_user,2026-06-15 10:22:54.831190,10.11.124.27,Mumbai,/telemetry,sso,True,29.95,cat|wget|cat,DEV_683
EVT-0009337,USER_025,human_user,2026-06-15 10:23:13.814442,10.35.3.202,Hyderabad,/finance-db,mfa_push,True,24.74,export_csv|git_pull,DEV_224
EVT-0009338,USER_025,human_user,2026-06-15 10:25:55.073486,10.35.3.8,Hyderabad,/email,mfa_push,True,38.92,query_db|export_csv,DEV_224
EVT-0009339,USER_043,human_user,2026-06-15 10:26:47.434289,10.10.69.158,Pune,/wiki,password,False,52.81,cd|cd,DEV_391
EVT-0009340,USER_016,human_user,2026-06-15 10:27:47.725733,10.26.137.56,Singapore,/customer-data,mfa_otp,True,32.18,query_db|ssh|curl,DEV_460
EVT-0009341,USER_005,human_user,2026-06-15 10:27:48.714098,10.5.187.249,Singapore,/telemetry,password,True,20.18,whoami|git_push|git_push|git_push,DEV_159
EVT-0009342,USER_054,human_user,2026-06-15 10:27:54.682643,10.32.35.16,Chennai,/telemetry,sso,True,41.05,export_csv|query_db,DEV_923
EVT-0009343,EDGE_067,edge_device,2026-06-15 10:28:10.559284,192.168.131.170,Bengaluru,/telemetry,certificate,True,0.69,cd|cat|cd|cat|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0009344,USER_006,human_user,2026-06-15 10:28:50.497253,10.36.147.237,Singapore,/email,mfa_otp,True,28.24,ps_aux|whoami|cd,DEV_785
EVT-0009345,SVC_060,service_account,2026-06-15 10:29:01.352094,10.18.165.84,Hyderabad,/telemetry,api_key,True,2.47,cd|scp|cd|rdp_connect,DEV_160
EVT-0009346,EDGE_067,edge_device,2026-06-15 10:29:20.007639,192.168.131.106,Bengaluru,/telemetry,certificate,True,0.75,cd|cd|cat,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0009347,USER_026,human_user,2026-06-15 10:31:09.216493,10.9.114.205,Singapore,/sensor-data,mfa_push,True,12.77,scp|wget|cd|scp,DEV_957
EVT-0009348,USER_021,human_user,2026-06-15 10:31:26.244779,10.6.223.80,Chennai,/internal-api,sso,True,38.45,git_push|wget|sudo_su|sudo_su|cat|wget,DEV_229
EVT-0009349,USER_054,human_user,2026-06-15 10:32:29.597837,10.32.35.110,Chennai,/telemetry,sso,True,38.35,scp|git_push|sudo_su|export_csv|cd,DEV_923
EVT-0009350,SVC_062,service_account,2026-06-15 10:32:36.364803,10.18.116.134,Hyderabad,/source-control-prod,api_key,True,4.8,scp|scp|scp|scp|grep,DEV_756
EVT-0009351,USER_046,human_user,2026-06-15 10:33:12.282403,10.19.131.62,Pune,/email,mfa_push,True,48.29,query_db|export_csv|query_db|grep|grep|grep,DEV_137
EVT-0009352,EDGE_069,edge_device,2026-06-15 10:33:42.303535,192.168.193.179,Chennai,/sensor-data,certificate,True,0.62,netstat|netstat|netstat|cd|cd|netstat,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0009353,USER_010,human_user,2026-06-15 10:33:53.784518,10.16.41.161,Hyderabad,/sensor-data,mfa_otp,True,36.54,query_db|cd|ps_aux|query_db|ps_aux|ps_aux,DEV_145
EVT-0009354,USER_031,human_user,2026-06-15 10:34:03.008611,10.8.99.151,Chennai,/sensor-data,sso,True,49.93,grep|whoami,DEV_604
EVT-0009355,USER_009,human_user,2026-06-15 10:34:09.157880,10.32.67.69,Mumbai,/github,mfa_push,True,13.75,zip_archive|ls|zip_archive|cd|sudo_su,DEV_175
EVT-0009356,USER_030,human_user,2026-06-15 10:34:31.638633,10.4.36.143,Singapore,/github,mfa_otp,True,36.49,cd|cd|ps_aux|grep|cd|grep,DEV_864
EVT-0009357,USER_021,human_user,2026-06-15 10:34:39.962022,10.6.223.224,Chennai,/source-control-prod,sso,True,43.47,wget|wget|ps_aux|wget|sudo_su,DEV_229
EVT-0009358,USER_044,human_user,2026-06-15 10:34:49.890157,10.5.4.181,Chennai,/email,password,True,46.46,netstat|cd|sudo_su|sudo_su|sudo_su,DEV_951
EVT-0009359,USER_045,human_user,2026-06-15 10:39:18.183096,10.5.134.157,Mumbai,/sensor-data,sso,True,43.72,ps_aux|grep|ps_aux,DEV_684
EVT-0009360,USER_011,human_user,2026-06-15 10:39:59.286690,10.26.205.221,Singapore,/internal-api,mfa_push,True,41.16,query_db|netstat|query_db|netstat|whoami,DEV_522
EVT-0009361,USER_046,human_user,2026-06-15 10:41:07.471410,10.19.131.242,Pune,/sensor-data,mfa_push,True,31.93,export_csv|whoami|query_db,DEV_400
EVT-0009362,USER_029,human_user,2026-06-15 10:41:10.641195,10.38.190.166,Chennai,/wiki,sso,True,13.71,grep|wget|ps_aux|ps_aux,DEV_679
EVT-0009363,USER_043,human_user,2026-06-15 10:41:18.315028,10.10.69.186,Pune,/wiki,password,True,47.92,ps_aux|git_pull|cd,DEV_391
EVT-0009364,USER_035,human_user,2026-06-15 10:41:48.668658,10.30.57.196,Singapore,/hr-portal,mfa_otp,True,21.1,ls|git_pull,DEV_460
EVT-0009365,USER_018,human_user,2026-06-15 10:42:57.342119,10.6.178.57,Delhi,/email,mfa_push,True,22.64,scp|whoami|wget|wget,DEV_832
EVT-0009366,USER_028,human_user,2026-06-15 10:43:46.524647,10.24.158.109,Mumbai,/customer-data,password,True,21.62,zip_archive|scp|wget|cat,DEV_679
EVT-0009367,USER_040,human_user,2026-06-15 10:44:37.615935,10.15.181.221,Mumbai,/backup-vault,sso,True,32.42,cat|zip_archive|git_pull|zip_archive|sudo_su|sudo_su,DEV_186
EVT-0009368,USER_012,human_user,2026-06-15 10:45:14.076697,10.6.152.150,Chennai,/hr-portal,mfa_push,True,21.16,curl|curl|whoami|whoami,DEV_282
EVT-0009369,USER_036,human_user,2026-06-15 10:46:19.719848,10.36.152.71,Pune,/email,password,True,11.85,ssh|export_csv,DEV_564
EVT-0009370,USER_038,human_user,2026-06-15 10:46:50.576273,10.12.231.35,Bengaluru,/github,mfa_push,True,45.35,ps_aux|scp|export_csv,DEV_622
EVT-0009371,USER_008,human_user,2026-06-15 10:47:15.828993,10.33.40.144,Pune,/wiki,mfa_push,True,30.85,wget|cd|wget|git_push|export_csv,DEV_698
EVT-0009372,USER_030,human_user,2026-06-15 10:47:20.227984,10.4.36.195,Singapore,/firmware-update,mfa_otp,True,42.81,git_pull|git_pull|git_pull|grep|whoami,DEV_402
EVT-0009373,EDGE_067,edge_device,2026-06-15 10:47:40.177600,192.168.131.175,Bengaluru,/telemetry,certificate,True,0.7,cd|cat|cat|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0009374,USER_017,human_user,2026-06-15 10:48:20.636490,10.4.199.104,Hyderabad,/email,sso,True,53.48,query_db|curl|query_db|ps_aux|ps_aux|curl,DEV_458
EVT-0009375,USER_008,human_user,2026-06-15 10:48:29.517367,10.33.40.171,Pune,/wiki,sso,True,33.55,grep|cd|export_csv,DEV_698
EVT-0009376,USER_028,human_user,2026-06-15 10:48:45.935652,10.24.158.90,Mumbai,/github,password,True,10.58,zip_archive|zip_archive|git_push,DEV_911
EVT-0009377,USER_030,human_user,2026-06-15 10:49:08.889952,10.4.36.25,Singapore,/hr-portal,mfa_otp,True,36.15,cd|sudo_su|grep,DEV_402
EVT-0009378,USER_048,human_user,2026-06-15 10:49:21.566361,10.25.80.140,Delhi,/internal-api,password,True,7.23,query_db|git_pull|git_pull|query_db|grep,DEV_554
EVT-0009379,USER_020,human_user,2026-06-15 10:49:30.038401,10.29.69.99,Mumbai,/github,mfa_push,False,23.52,rdp_connect|rdp_connect|ssh,DEV_535
EVT-0009380,USER_010,human_user,2026-06-15 10:50:40.004612,10.16.41.28,Hyderabad,/wiki,mfa_otp,False,47.32,whoami|whoami|query_db|cd|query_db|cd,DEV_103
EVT-0009381,USER_020,human_user,2026-06-15 10:51:45.737176,10.29.69.223,Mumbai,/github,mfa_push,True,23.33,ssh|curl|export_csv,DEV_535
EVT-0009382,USER_019,human_user,2026-06-15 10:52:14.079412,10.11.124.61,Mumbai,/admin-console,sso,True,23.1,zip_archive|zip_archive|netstat|wget|wget,DEV_683
EVT-0009383,USER_029,human_user,2026-06-15 10:52:48.569129,10.38.190.40,Chennai,/telemetry,sso,True,15.88,ps_aux|cd|ps_aux|ps_aux|ps_aux,DEV_381
EVT-0009384,USER_030,human_user,2026-06-15 10:53:01.373276,10.4.36.80,Singapore,/sensor-data,mfa_otp,True,47.8,cd|git_pull|git_pull,DEV_925
EVT-0009385,USER_026,human_user,2026-06-15 10:53:26.818446,10.9.114.42,Singapore,/github,mfa_push,True,27.4,scp|zip_archive|wget|zip_archive,DEV_957
EVT-0009386,USER_054,human_user,2026-06-15 10:54:20.342196,10.32.35.126,Chennai,/hr-portal,sso,True,43.92,git_push|git_push|ls|scp|git_push|export_csv,DEV_923
EVT-0009387,USER_028,human_user,2026-06-15 10:54:24.030619,10.24.158.189,Mumbai,/internal-api,password,True,23.82,zip_archive|scp|wget|rdp_connect|wget|cat,DEV_798
EVT-0009388,USER_015,human_user,2026-06-15 10:54:24.154375,10.16.192.142,Singapore,/backup-vault,mfa_otp,True,17.28,cat|grep|sudo_su,DEV_950
EVT-0009389,USER_028,human_user,2026-06-15 10:55:04.514921,10.24.158.103,Mumbai,/customer-data,mfa_otp,False,24.09,zip_archive|cat|wget,DEV_679
EVT-0009390,USER_044,human_user,2026-06-15 10:55:15.939710,10.5.4.184,Chennai,/email,password,True,36.07,sudo_su|sudo_su|wget|cd,DEV_812
EVT-0009391,USER_035,human_user,2026-06-15 10:55:18.484442,10.30.57.97,Pune,/hr-portal,mfa_otp,True,25.75,scp|git_pull|ls|ls,DEV_460
EVT-0009392,USER_045,human_user,2026-06-15 10:55:30.114498,10.5.134.24,Mumbai,/email,sso,True,40.23,wget|ps_aux|whoami|whoami,DEV_684
EVT-0009393,USER_015,human_user,2026-06-15 10:55:49.442000,10.16.192.250,Singapore,/wiki,mfa_otp,True,25.0,cat|sudo_su|sudo_su,DEV_556
EVT-0009394,USER_009,human_user,2026-06-15 10:56:24.727869,10.32.67.27,Mumbai,/telemetry,mfa_push,True,17.58,ls|zip_archive|zip_archive|zip_archive|zip_archive,DEV_175
EVT-0009395,SVC_059,service_account,2026-06-15 10:58:08.130480,10.30.25.117,Pune,/email,api_key,True,3.25,export_csv|export_csv,DEV_797
EVT-0009396,SVC_060,service_account,2026-06-15 10:58:40.115404,10.18.165.186,Hyderabad,/telemetry,mfa_push,True,1.8,rdp_connect|cd|cd,DEV_160
EVT-0009397,USER_012,human_user,2026-06-15 11:00:13.361774,10.6.152.123,Chennai,/sensor-data,mfa_push,True,30.46,curl|rdp_connect|rdp_connect|whoami|curl,DEV_282
EVT-0009398,USER_006,human_user,2026-06-15 11:01:29.115472,10.36.147.241,Singapore,/email,mfa_otp,True,19.81,cd|ps_aux|cd,DEV_385
EVT-0009399,USER_034,human_user,2026-06-15 11:02:19.076926,10.29.102.173,Singapore,/github,token,True,32.12,zip_archive|netstat,DEV_540
EVT-0009400,USER_039,human_user,2026-06-15 11:03:42.522160,10.4.79.163,Mumbai,/telemetry,sso,True,19.95,zip_archive|ps_aux|query_db,DEV_915
EVT-0009401,USER_053,human_user,2026-06-15 11:04:46.644710,10.23.195.30,Hyderabad,/email,mfa_push,True,46.63,ps_aux|ps_aux|query_db|query_db|cat,DEV_392
EVT-0009402,EDGE_064,edge_device,2026-06-15 11:05:53.289201,192.168.122.152,Bengaluru,/sensor-data,certificate,True,0.5,grep|query_db|grep|query_db|grep,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0009403,USER_008,human_user,2026-06-15 11:06:10.356547,10.33.40.42,Pune,/wiki,mfa_push,True,21.36,sudo_su|cd|curl,DEV_698
EVT-0009404,USER_050,human_user,2026-06-15 11:06:29.135695,10.3.212.100,Pune,/github,sso,True,13.41,sudo_su|cat|cat|ssh,DEV_886
EVT-0009405,USER_004,human_user,2026-06-15 11:07:38.103429,10.34.192.45,Delhi,/wiki,password,True,39.19,zip_archive|grep|scp|zip_archive,DEV_666
EVT-0009406,USER_031,human_user,2026-06-15 11:08:40.576923,10.8.99.25,Chennai,/sensor-data,sso,True,41.47,query_db|query_db|wget|query_db|cd,DEV_604
EVT-0009407,SVC_057,service_account,2026-06-15 11:10:02.447925,10.22.244.193,Mumbai,/hr-portal,api_key,True,3.28,query_db|query_db|cat,DEV_891
EVT-0009408,SVC_063,service_account,2026-06-15 11:11:23.156048,10.21.202.112,Chennai,/github,api_key,False,1.46,sudo_su|sudo_su|netstat|ps_aux|netstat|ps_aux,DEV_402
EVT-0009409,USER_014,human_user,2026-06-15 11:11:56.508271,10.40.147.149,Mumbai,/source-control-prod,api_key,True,18.24,ps_aux|wget|scp|ps_aux|netstat|ps_aux,DEV_566
EVT-0009410,USER_007,human_user,2026-06-15 11:12:02.422149,10.34.214.42,Mumbai,/internal-api,mfa_otp,True,11.87,scp|ls|ls|ls|curl|ps_aux,DEV_151
EVT-0009411,USER_005,human_user,2026-06-15 11:12:28.602006,10.5.187.180,Singapore,/github,password,True,15.98,git_pull|whoami,DEV_159
EVT-0009412,USER_011,human_user,2026-06-15 11:12:29.527014,10.26.205.231,Singapore,/wiki,mfa_push,True,31.13,curl|netstat|query_db|netstat|whoami|curl,DEV_522
EVT-0009413,USER_043,human_user,2026-06-15 11:12:38.178038,10.10.69.238,Pune,/source-control-prod,password,True,51.97,ps_aux|cd|ps_aux|git_pull|git_pull|git_pull,DEV_391
EVT-0009414,USER_044,human_user,2026-06-15 11:12:40.602155,10.5.4.147,Chennai,/sensor-data,api_key,True,35.71,sudo_su|sudo_su|cd|wget,DEV_812
EVT-0009415,USER_050,human_user,2026-06-15 11:12:45.717364,10.3.212.58,Pune,/github,sso,True,17.14,cat|cat|cat|git_push,DEV_886
EVT-0009416,USER_025,human_user,2026-06-15 11:12:54.079707,10.35.3.187,Hyderabad,/email,mfa_push,True,39.55,wget|wget|query_db,DEV_129
EVT-0009417,USER_020,human_user,2026-06-15 11:13:15.897487,10.29.69.240,Mumbai,/internal-api,mfa_push,True,25.77,curl|rdp_connect|export_csv|export_csv,DEV_863
EVT-0009418,USER_035,human_user,2026-06-15 11:13:56.072875,10.30.57.192,Singapore,/sensor-data,mfa_otp,True,18.82,ls|scp|ls|scp|scp|git_pull,DEV_460
EVT-0009419,USER_021,human_user,2026-06-15 11:14:15.219217,10.6.223.42,Chennai,/internal-api,mfa_otp,True,40.13,wget|ps_aux|grep,DEV_814
EVT-0009420,USER_003,human_user,2026-06-15 11:14:39.223149,10.14.210.92,Mumbai,/wiki,password,True,37.43,cat|whoami|git_pull,DEV_432
EVT-0009421,USER_054,human_user,2026-06-15 11:15:56.318022,10.32.35.179,Chennai,/sensor-data,sso,True,57.75,export_csv|git_push|ls|cd|git_push|query_db,DEV_585
EVT-0009422,USER_044,human_user,2026-06-15 11:16:01.147548,10.5.4.29,Chennai,/sensor-data,password,True,50.27,cd|sudo_su|sudo_su|sudo_su|sudo_su,DEV_951
EVT-0009423,USER_015,human_user,2026-06-15 11:16:35.593376,10.16.192.135,Singapore,/telemetry,mfa_otp,True,14.72,grep|export_csv|query_db|query_db|export_csv,DEV_556
EVT-0009424,USER_017,human_user,2026-06-15 11:16:46.650553,10.4.199.34,Hyderabad,/email,sso,True,42.29,git_pull|curl|ps_aux|curl|ps_aux,DEV_458
EVT-0009425,USER_023,human_user,2026-06-15 11:17:06.671227,10.38.191.8,Singapore,/telemetry,mfa_push,True,39.12,query_db|cat,DEV_269
EVT-0009426,SVC_056,service_account,2026-06-15 11:17:20.222079,10.19.57.189,Delhi,/internal-api,api_key,True,1.77,whoami|whoami|git_pull|whoami,DEV_404
EVT-0009427,USER_013,human_user,2026-06-15 11:17:24.951323,10.25.140.22,Delhi,/sensor-data,mfa_push,True,19.72,zip_archive|scp|cd|cd|zip_archive,DEV_780
EVT-0009428,USER_054,human_user,2026-06-15 11:18:06.883938,10.32.35.209,Chennai,/hr-portal,sso,True,41.4,git_push|cd,DEV_923
EVT-0009429,USER_048,human_user,2026-06-15 11:19:01.198544,10.25.80.76,Delhi,/internal-api,password,True,20.86,grep|rdp_connect|query_db|git_pull,DEV_480
EVT-0009430,USER_014,human_user,2026-06-15 11:19:28.773174,10.40.147.200,Mumbai,/source-control-prod,mfa_push,True,23.32,netstat|netstat|scp|netstat|netstat|wget,DEV_566
EVT-0009431,USER_022,human_user,2026-06-15 11:19:34.648468,10.13.160.171,Singapore,/hr-portal,sso,True,32.74,ssh|query_db|query_db,DEV_682
EVT-0009432,USER_005,human_user,2026-06-15 11:20:15.221038,10.5.187.19,Singapore,/hr-portal,password,True,10.05,git_pull|git_push|git_pull|wget|whoami,DEV_159
EVT-0009433,USER_045,human_user,2026-06-15 11:20:23.516574,10.5.134.213,Mumbai,/internal-api,password,True,27.32,wget|whoami|wget|grep|wget|wget,DEV_346
EVT-0009434,USER_046,human_user,2026-06-15 11:21:16.796485,10.19.131.80,Pune,/sensor-data,mfa_push,True,24.33,curl|query_db|curl|query_db|grep|whoami,DEV_306
EVT-0009435,SVC_060,service_account,2026-06-15 11:21:41.415593,10.18.165.164,Hyderabad,/telemetry,api_key,True,0.82,scp|cd|cd|rdp_connect,DEV_160
EVT-0009436,EDGE_069,edge_device,2026-06-15 11:22:21.346223,192.168.193.22,Chennai,/telemetry,certificate,True,0.62,netstat|cd,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0009437,EDGE_065,edge_device,2026-06-15 11:23:09.769596,192.168.197.5,Pune,/sensor-data,certificate,True,0.74,rdp_connect|rdp_connect|rdp_connect|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0009438,SVC_056,service_account,2026-06-15 11:23:47.215643,10.19.57.167,Delhi,/sensor-data,api_key,True,2.76,whoami|export_csv|export_csv,DEV_404
EVT-0009439,USER_043,human_user,2026-06-15 11:25:34.276599,10.10.69.67,Pune,/source-control-prod,password,True,42.75,netstat|ps_aux|netstat,DEV_391
EVT-0009440,USER_051,human_user,2026-06-15 11:25:35.679015,10.5.11.62,Singapore,/sensor-data,sso,True,20.33,query_db|git_push|git_push,DEV_945
EVT-0009441,USER_008,human_user,2026-06-15 11:25:51.215299,10.33.40.72,Pune,/wiki,mfa_push,True,40.09,wget|export_csv|export_csv|grep|export_csv,DEV_698
EVT-0009442,USER_007,human_user,2026-06-15 11:26:21.022547,10.34.214.93,Mumbai,/internal-api,mfa_otp,True,20.69,ls|scp,DEV_151
EVT-0009443,USER_050,human_user,2026-06-15 11:27:11.408739,10.3.212.108,Pune,/wiki,sso,True,16.34,git_push|zip_archive|git_push|ssh|sudo_su|zip_archive,DEV_886
EVT-0009444,USER_043,human_user,2026-06-15 11:27:21.216032,10.10.69.62,Pune,/source-control-prod,password,True,46.32,netstat|ps_aux|git_pull,DEV_391
EVT-0009445,USER_041,human_user,2026-06-15 11:27:31.944263,10.33.23.129,Bengaluru,/telemetry,mfa_push,True,37.54,cd|zip_archive|export_csv|cd|wget|wget,DEV_758
EVT-0009446,EDGE_065,edge_device,2026-06-15 11:29:07.546698,192.168.197.211,Pune,/telemetry,certificate,True,0.61,rdp_connect|rdp_connect|curl|curl|rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0009447,USER_017,human_user,2026-06-15 11:29:21.462973,10.4.199.47,Hyderabad,/email,sso,True,49.4,ps_aux|query_db|git_pull|ps_aux,DEV_458
EVT-0009448,USER_015,human_user,2026-06-15 11:30:34.825490,10.16.192.56,Singapore,/backup-vault,mfa_otp,True,20.77,grep|sudo_su|grep|cat|grep,DEV_950
EVT-0009449,EDGE_068,edge_device,2026-06-15 11:30:39.482646,192.168.196.223,Bengaluru,/firmware-update,certificate,True,0.5,scp|scp|ps_aux|scp,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0009450,USER_007,human_user,2026-06-15 11:31:17.202537,10.34.214.203,Mumbai,/internal-api,mfa_otp,True,15.65,ps_aux|ls|ls,DEV_151
EVT-0009451,USER_012,human_user,2026-06-15 11:31:22.267668,10.6.152.187,Chennai,/hr-portal,mfa_push,True,24.85,rdp_connect|whoami|rdp_connect,DEV_694
EVT-0009452,USER_043,human_user,2026-06-15 11:31:23.525986,10.10.69.72,Pune,/wiki,password,True,40.14,ps_aux|git_pull,DEV_391
EVT-0009453,EDGE_069,edge_device,2026-06-15 11:31:33.128334,192.168.193.133,Chennai,/telemetry,certificate,True,0.61,cd|cd|cd|cd,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0009454,USER_052,human_user,2026-06-15 11:31:45.455145,10.7.68.140,Mumbai,/github,mfa_otp,True,43.89,whoami|wget|sudo_su,DEV_627
EVT-0009455,USER_022,human_user,2026-06-15 11:33:39.640304,10.13.160.135,Singapore,/github,sso,True,25.65,git_push|cd|query_db|ssh,DEV_412
EVT-0009456,USER_028,human_user,2026-06-15 11:34:07.314452,10.24.158.74,Mumbai,/internal-api,password,True,25.99,git_push|git_push,DEV_911
EVT-0009457,USER_016,human_user,2026-06-15 11:34:34.150833,10.26.137.235,Singapore,/sensor-data,mfa_otp,True,27.84,git_pull|scp,DEV_588
EVT-0009458,USER_016,human_user,2026-06-15 11:35:06.824434,10.26.137.182,Singapore,/sensor-data,mfa_otp,True,30.86,scp|scp,DEV_106
EVT-0009459,USER_011,human_user,2026-06-15 11:35:16.245866,10.26.205.222,Singapore,/internal-api,mfa_push,False,19.59,whoami|curl,DEV_125
EVT-0009460,USER_007,human_user,2026-06-15 11:35:43.502958,10.34.214.189,Mumbai,/sensor-data,mfa_otp,True,26.74,scp|ls,DEV_151
EVT-0009461,USER_019,human_user,2026-06-15 11:36:17.989378,10.11.124.176,Mumbai,/admin-console,sso,True,21.45,zip_archive|wget|cat|zip_archive,DEV_683
EVT-0009462,USER_030,human_user,2026-06-15 11:36:18.803727,10.4.36.81,Singapore,/github,api_key,True,46.77,ps_aux|sudo_su,DEV_925
EVT-0009463,USER_035,human_user,2026-06-15 11:36:53.916651,10.30.57.160,Pune,/github,mfa_otp,False,25.06,scp|scp|scp|scp,DEV_206
EVT-0009464,USER_032,human_user,2026-06-15 11:36:59.239047,10.15.253.176,Pune,/internal-api,mfa_push,True,18.4,ls|ls|netstat|query_db|ls,DEV_151
EVT-0009465,USER_003,human_user,2026-06-15 11:37:03.844441,10.14.210.250,Mumbai,/wiki,password,True,37.72,git_pull|cat|grep|whoami|whoami|git_pull,DEV_432
EVT-0009466,USER_045,human_user,2026-06-15 11:37:37.354141,10.5.134.31,Mumbai,/backup-vault,sso,True,40.15,wget|wget|ps_aux|wget|wget,DEV_346
EVT-0009467,USER_038,human_user,2026-06-15 11:37:51.192772,10.12.231.209,Bengaluru,/github,mfa_push,True,33.69,export_csv|export_csv|ps_aux|scp|scp|ps_aux,DEV_178
EVT-0009468,USER_034,human_user,2026-06-15 11:39:00.823474,10.29.102.80,Singapore,/sensor-data,mfa_push,True,33.43,netstat|netstat|cd|zip_archive|cat|cd,DEV_562
EVT-0009469,USER_052,human_user,2026-06-15 11:39:46.210331,10.7.68.122,Mumbai,/github,mfa_otp,True,48.46,sudo_su|sudo_su|wget|wget,DEV_627
EVT-0009470,USER_002,human_user,2026-06-15 11:39:57.907599,10.24.20.27,Hyderabad,/email,token,True,27.42,ps_aux|query_db,DEV_144
EVT-0009471,USER_011,human_user,2026-06-15 11:40:02.200923,10.26.205.212,Singapore,/internal-api,mfa_push,True,30.22,curl|curl|netstat,DEV_522
EVT-0009472,USER_021,human_user,2026-06-15 11:40:25.248564,10.6.223.42,Chennai,/source-control-prod,sso,True,40.58,cd|wget|git_push|cd|sudo_su,DEV_814
EVT-0009473,USER_031,human_user,2026-06-15 11:40:43.669937,10.8.99.154,Chennai,/hr-portal,sso,True,38.73,query_db|curl|query_db|curl|curl|wget,DEV_604
EVT-0009474,USER_006,human_user,2026-06-15 11:40:46.840449,10.36.147.183,Singapore,/email,mfa_otp,True,19.38,ps_aux|cd|ps_aux,DEV_385
EVT-0009475,EDGE_069,edge_device,2026-06-15 11:41:27.050672,192.168.193.242,Chennai,/sensor-data,certificate,True,0.5,cd|cd|netstat,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0009476,USER_005,human_user,2026-06-15 11:41:45.528398,10.5.187.52,Singapore,/telemetry,password,True,23.5,git_pull|git_push,DEV_159
EVT-0009477,USER_015,human_user,2026-06-15 11:41:48.363963,197.98.84.122,Pune,/backup-vault,mfa_otp,True,11.62,export_csv|cat|rdp_connect,SPOOF_6708
EVT-0009478,USER_006,human_user,2026-06-15 11:42:36.341814,10.36.147.170,Singapore,/internal-api,mfa_otp,True,26.97,ps_aux|grep,DEV_385
EVT-0009479,USER_028,human_user,2026-06-15 11:43:01.875422,10.24.158.131,Mumbai,/github,password,True,29.9,cat|rdp_connect|zip_archive|cat,DEV_911
EVT-0009480,USER_024,human_user,2026-06-15 11:43:33.380698,10.10.84.163,Hyderabad,/admin-console,mfa_otp,True,36.9,ps_aux|ps_aux|ps_aux|zip_archive|ps_aux|sudo_su,DEV_193
EVT-0009481,USER_003,human_user,2026-06-15 11:47:41.110888,10.14.210.34,Mumbai,/wiki,mfa_otp,True,42.1,whoami|query_db|whoami|whoami,DEV_801
EVT-0009482,SVC_058,service_account,2026-06-15 11:47:47.845238,10.34.69.182,Singapore,/wiki,api_key,True,3.11,wget|wget|wget|cd|wget,DEV_675
EVT-0009483,USER_054,human_user,2026-06-15 11:47:50.243798,10.32.35.226,Chennai,/sensor-data,sso,True,40.14,scp|scp|export_csv|cd,DEV_923
EVT-0009484,EDGE_065,edge_device,2026-06-15 11:48:20.194512,192.168.197.38,Pune,/telemetry,certificate,True,0.75,curl|rdp_connect|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0009485,USER_025,human_user,2026-06-15 11:48:56.090038,10.35.3.253,Hyderabad,/email,mfa_push,True,39.03,export_csv|export_csv|wget,DEV_224
EVT-0009486,SVC_060,service_account,2026-06-15 11:48:57.698719,10.18.165.206,Hyderabad,/telemetry,api_key,True,1.65,rdp_connect|scp,DEV_160
EVT-0009487,USER_021,human_user,2026-06-15 11:49:47.388060,10.6.223.77,Chennai,/internal-api,sso,True,41.37,wget|git_push|cd|wget|ps_aux,DEV_229
EVT-0009488,USER_018,human_user,2026-06-15 11:51:16.408150,10.6.178.114,Delhi,/github,mfa_push,True,19.1,whoami|wget,DEV_303
EVT-0009489,USER_053,human_user,2026-06-15 11:53:21.685795,10.23.195.59,Hyderabad,/hr-portal,mfa_push,True,36.53,cat|ssh,DEV_392
EVT-0009490,USER_024,human_user,2026-06-15 11:53:25.482220,10.10.84.174,Bengaluru,/sensor-data,mfa_otp,True,23.38,ps_aux|ps_aux|ls,DEV_193
EVT-0009491,USER_025,human_user,2026-06-15 11:53:51.716568,10.35.3.123,Hyderabad,/finance-db,mfa_push,True,34.87,query_db|export_csv|export_csv|wget,DEV_129
